card_a,card_b,position_pair,dir_a,dir_b,bridge_text
절제,여황제,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 흐름이 막혀 결실이 늦어지고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,여황제,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 풍성한 결실이 다가와요. 지금이 진짜 전환점이에요.
절제,여황제,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 흐름이 막혀 결실이 늦어지고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,황제,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 안정적인 토대 위에 서 있어요.
절제,황제,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 너무 많은 걸 혼자 감당하고 있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,황제,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 안정적인 토대 위에 서 있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,황제,과거→현재,역,역,극단을 오가며 왔어요. 지금도 너무 많은 걸 혼자 감당하고 있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,황제,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 기반이 더 단단해져요.
절제,황제,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 경직된 구조가 흐름을 막고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,황제,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 기반이 더 단단해져요. 지금이 진짜 전환점이에요.
절제,황제,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 경직된 구조가 흐름을 막고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,교황,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 믿을 기반이 있는 시기예요.
절제,교황,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 기존 방식이 답이 아닌 것 같아요. 잠시 에너지가 안으로 향하는 거예요.
절제,교황,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 믿을 기반이 있는 시기예요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,교황,과거→현재,역,역,극단을 오가며 왔어요. 지금도 기존 방식이 답이 아닌 것 같아요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,교황,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 안정된 방향이 열려요.
절제,교황,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 변화를 막는 벽이 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,교황,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 안정된 방향이 열려요. 지금이 진짜 전환점이에요.
절제,교황,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 변화를 막는 벽이 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,연인,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 마음이 분명한 방향을 향하고 있어요.
절제,연인,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 선택 앞에서 흔들리고 있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,연인,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 마음이 분명한 방향을 향하고 있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,연인,과거→현재,역,역,극단을 오가며 왔어요. 지금도 선택 앞에서 흔들리고 있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,연인,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 진짜 선택의 순간이 와요.
절제,연인,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 회피가 흐름을 막고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,연인,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 진짜 선택의 순간이 와요. 지금이 진짜 전환점이에요.
절제,연인,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 회피가 흐름을 막고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,전차,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 추진력이 강하게 작동하고 있어요.
절제,전차,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 에너지가 엉뚱한 곳으로 새고 있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,전차,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 추진력이 강하게 작동하고 있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,전차,과거→현재,역,역,극단을 오가며 왔어요. 지금도 에너지가 엉뚱한 곳으로 새고 있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,전차,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 목표를 향한 돌파가 이뤄져요.
절제,전차,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 추진력이 제 힘을 못 쓰고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,전차,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 목표를 향한 돌파가 이뤄져요. 지금이 진짜 전환점이에요.
절제,전차,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 추진력이 제 힘을 못 쓰고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,힘,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 내면의 힘이 살아있어요.
절제,힘,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 스스로를 믿지 못하고 있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,힘,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 내면의 힘이 살아있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,힘,과거→현재,역,역,극단을 오가며 왔어요. 지금도 스스로를 믿지 못하고 있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,힘,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 진짜 강함이 드러나요.
절제,힘,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 내면의 힘이 억눌려있어요. 서두르지 않아도 때가 되면 풀려요.
절제,힘,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 진짜 강함이 드러나요. 지금이 진짜 전환점이에요.
절제,힘,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 내면의 힘이 억눌려있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,은둔자,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 내면을 탐구하는 시간 안에 있어요.
절제,은둔자,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 연결이 끊어진 외로움이 있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,은둔자,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 내면을 탐구하는 시간 안에 있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,은둔자,과거→현재,역,역,극단을 오가며 왔어요. 지금도 연결이 끊어진 외로움이 있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,은둔자,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 쌓인 지혜가 빛을 발해요.
절제,은둔자,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 혼자만의 세계가 좁아지고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,은둔자,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 쌓인 지혜가 빛을 발해요. 지금이 진짜 전환점이에요.
절제,은둔자,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 혼자만의 세계가 좁아지고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,운명의 수레바퀴,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 전환점 위에 서 있어요.
절제,운명의 수레바퀴,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 흐름이 막혀 정체된 느낌이에요. 잠시 에너지가 안으로 향하는 거예요.
절제,운명의 수레바퀴,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 전환점 위에 서 있어요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,운명의 수레바퀴,과거→현재,역,역,극단을 오가며 왔어요. 지금도 흐름이 막혀 정체된 느낌이에요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,운명의 수레바퀴,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 새로운 사이클이 열려요.
절제,운명의 수레바퀴,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 변화가 더디게 오고 있어요. 서두르지 않아도 때가 되면 풀려요.
절제,운명의 수레바퀴,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 새로운 사이클이 열려요. 지금이 진짜 전환점이에요.
절제,운명의 수레바퀴,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 변화가 더디게 오고 있어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,정의,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 진실이 드러나는 시기예요.
절제,정의,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 불균형이 쌓여있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,정의,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 진실이 드러나는 시기예요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,정의,과거→현재,역,역,극단을 오가며 왔어요. 지금도 불균형이 쌓여있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,정의,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 공정한 결과가 찾아와요.
절제,정의,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 회피가 상황을 더 복잡하게 만들어요. 서두르지 않아도 때가 되면 풀려요.
절제,정의,현재→미래,역,정,균형이 무너진 상태예요. 하지만 그 어려움이 오히려 앞으로 공정한 결과가 찾아와요. 지금이 진짜 전환점이에요.
절제,정의,현재→미래,역,역,균형이 무너진 상태예요. 앞으로도 회피가 상황을 더 복잡하게 만들어요. 그래도 이 흐름은 반드시 풀릴 거예요.
절제,매달린 남자,과거→현재,정,정,균형을 유지하며 걸어왔어요. 그 흐름이 이어져 지금 잠시 멈추고 기다리는 중이에요.
절제,매달린 남자,과거→현재,정,역,균형을 유지하며 걸어왔어요. 그런데 지금은 답이 안 보여 지쳐있어요. 잠시 에너지가 안으로 향하는 거예요.
절제,매달린 남자,과거→현재,역,정,극단을 오가며 왔어요. 그게 오히려 지금 잠시 멈추고 기다리는 중이에요. 억눌렸던 에너지가 드디어 방향을 찾은 거예요.
절제,매달린 남자,과거→현재,역,역,극단을 오가며 왔어요. 지금도 답이 안 보여 지쳐있어요. 이 흐름을 한 번 정면으로 들여다볼 필요가 있어요.
절제,매달린 남자,현재→미래,정,정,조화로운 흐름 위에 있어요. 이 에너지가 그대로 앞으로 새로운 관점이 열려요.
절제,매달린 남자,현재→미래,정,역,조화로운 흐름 위에 있어요. 다만 앞으로 정체감이 앞을 막고 있어요. 서두르지 않아도 때가 되면 풀려요.
